date,hour,Flux,Ts,SWC,month,season
1/6/21 19:00,19:00,1.3716976,5.962262667,13.95226667,Jan (SWC = 14%),wet
1/6/21 20:00,20:00,1.2561692,4.558364833,13.94278333,Jan (SWC = 14%),wet
1/6/21 21:00,21:00,1.1820328,2.920736,13.9173,Jan (SWC = 14%),wet
1/6/21 22:00,22:00,1.2517128,2.724796,13.88811667,Jan (SWC = 14%),wet
1/6/21 23:00,23:00,1.2388688,2.724434833,13.86936667,Jan (SWC = 14%),wet
1/7/21 0:00,0:00,1.1404796,2.910782167,13.85988333,Jan (SWC = 14%),wet
1/7/21 1:00,1:00,1.1386024,2.437391833,13.8384,Jan (SWC = 14%),wet
1/7/21 2:00,2:00,1.2024064,2.581321833,13.8044,Jan (SWC = 14%),wet
1/7/21 3:00,3:00,1.0633272,1.575364333,13.79255,Jan (SWC = 14%),wet
1/7/21 4:00,4:00,1.0524852,1.143157333,13.76625,Jan (SWC = 14%),wet
1/7/21 5:00,5:00,1.0958116,1.092540833,13.74476667,Jan (SWC = 14%),wet
1/7/21 6:00,6:00,1.0622664,1.712193667,13.6784,Jan (SWC = 14%),wet
1/7/21 7:00,7:00,0.97851,2.1487755,13.66476667,Jan (SWC = 14%),wet
1/7/21 8:00,8:00,1.0168808,4.193488833,13.65995,Jan (SWC = 14%),wet
1/7/21 9:00,9:00,1.0904712,9.333998167,13.68225,Jan (SWC = 14%),wet
1/7/21 10:00,10:00,1.1845288,13.85891833,13.6598,Jan (SWC = 14%),wet
1/7/21 11:00,11:00,1.4004432,16.67095167,13.66076667,Jan (SWC = 14%),wet
1/7/21 12:00,12:00,1.5298036,18.51146167,13.6441,Jan (SWC = 14%),wet
1/7/21 13:00,13:00,1.5098928,17.762255,13.6795,Jan (SWC = 14%),wet
1/7/21 14:00,14:00,1.6010332,16.178745,13.68595,Jan (SWC = 14%),wet
1/7/21 15:00,15:00,1.5389088,15.43925833,13.68735,Jan (SWC = 14%),wet
1/7/21 16:00,16:00,1.4181648,12.43675167,13.67371667,Jan (SWC = 14%),wet
1/7/21 17:00,17:00,1.369004,8.678564167,13.66201667,Jan (SWC = 14%),wet
1/7/21 18:00,18:00,1.2558468,6.947388667,13.66023333,Jan (SWC = 14%),wet
1/7/21 19:00,19:00,1.2761892,5.782609,13.63956667,Jan (SWC = 14%),wet
1/7/21 20:00,20:00,1.2293944,5.650364833,13.61726667,Jan (SWC = 14%),wet
1/7/21 21:00,21:00,1.188642,4.483967667,13.6086,Jan (SWC = 14%),wet
1/7/21 22:00,22:00,1.1633596,3.822498167,13.60296667,Jan (SWC = 14%),wet
1/7/21 23:00,23:00,1.091792,3.419317833,13.54705,Jan (SWC = 14%),wet
1/8/21 0:00,0:00,1.0653188,2.721460667,13.52585,Jan (SWC = 14%),wet
1/8/21 1:00,1:00,1.0403952,2.437491833,13.53385,Jan (SWC = 14%),wet
1/8/21 2:00,2:00,1.02635,2.361234333,13.51251667,Jan (SWC = 14%),wet
1/8/21 3:00,3:00,0.9865596,1.872631667,13.47118333,Jan (SWC = 14%),wet
1/8/21 4:00,4:00,1.0191896,1.209505333,13.4734,Jan (SWC = 14%),wet
1/8/21 5:00,5:00,1.0119668,1.977716333,13.43688333,Jan (SWC = 14%),wet
1/8/21 6:00,6:00,0.9574396,2.364350167,13.39281667,Jan (SWC = 14%),wet
1/8/21 7:00,7:00,1.0797384,1.904458167,13.40591667,Jan (SWC = 14%),wet
1/8/21 8:00,8:00,NA,3.351910667,13.29263333,Jan (SWC = 14%),wet
1/8/21 9:00,9:00,1.1425232,7.792787167,13.25805,Jan (SWC = 14%),wet
1/8/21 10:00,10:00,1.420913867,11.92170667,13.29488333,Jan (SWC = 14%),wet
1/8/21 11:00,11:00,1.425931867,15.31096333,13.1655,Jan (SWC = 14%),wet
1/8/21 12:00,12:00,1.605683733,17.24374,13.17913333,Jan (SWC = 14%),wet
1/8/21 13:00,13:00,1.645481067,17.73101667,13.2075,Jan (SWC = 14%),wet
1/8/21 14:00,14:00,1.702348267,18.19627,13.2075,Jan (SWC = 14%),wet
1/8/21 15:00,15:00,1.6345212,16.61619,13.20528333,Jan (SWC = 14%),wet
1/8/21 16:00,16:00,1.58535,12.73242,13.21713333,Jan (SWC = 14%),wet
1/8/21 17:00,17:00,1.528982,7.764009167,13.21216667,Jan (SWC = 14%),wet
1/8/21 18:00,18:00,1.351376,4.434691333,13.20653333,Jan (SWC = 14%),wet
1/8/21 19:00,19:00,1.206698133,4.454298667,13.17623333,Jan (SWC = 14%),wet
1/8/21 20:00,20:00,1.254818933,4.763737833,13.17075,Jan (SWC = 14%),wet
1/8/21 21:00,21:00,1.319685467,3.757977333,13.15105,Jan (SWC = 14%),wet
1/8/21 22:00,22:00,1.202238267,1.371274167,13.12696667,Jan (SWC = 14%),wet
1/8/21 23:00,23:00,1.255058133,0.860382833,13.10645,Jan (SWC = 14%),wet
2/1/21 0:00,0:00,1.005069867,6.974271333,20.82066667,Feb (SWC = 19%),wet
2/1/21 1:00,1:00,0.929350933,6.965141167,20.7594,Feb (SWC = 19%),wet
2/1/21 2:00,2:00,0.944073867,6.4959615,20.68873333,Feb (SWC = 19%),wet
2/1/21 3:00,3:00,0.9140352,6.949291,20.64398333,Feb (SWC = 19%),wet
2/1/21 4:00,4:00,0.908849067,7.025681167,20.59095,Feb (SWC = 19%),wet
2/1/21 5:00,5:00,0.879552267,7.188121,20.53213333,Feb (SWC = 19%),wet
2/1/21 6:00,6:00,0.962870133,6.644464667,20.49095,Feb (SWC = 19%),wet
2/1/21 7:00,7:00,0.9484176,6.468069,20.45583333,Feb (SWC = 19%),wet
2/1/21 8:00,8:00,1.02154,7.740381833,20.43213333,Feb (SWC = 19%),wet
2/1/21 9:00,9:00,1.118953333,10.21687167,20.38598333,Feb (SWC = 19%),wet
2/1/21 10:00,10:00,1.315301867,12.975515,20.38901667,Feb (SWC = 19%),wet
2/1/21 11:00,11:00,1.437182933,15.75653833,20.34783333,Feb (SWC = 19%),wet
2/1/21 12:00,12:00,1.533376,16.03379167,20.3525,Feb (SWC = 19%),wet
2/1/21 13:00,13:00,1.582470933,14.32806167,20.33086667,Feb (SWC = 19%),wet
2/1/21 14:00,14:00,1.572122933,14.59695667,20.29286667,Feb (SWC = 19%),wet
2/1/21 15:00,15:00,1.521526933,14.75179167,20.26835,Feb (SWC = 19%),wet
2/1/21 16:00,16:00,1.4128088,13.33274833,20.24368333,Feb (SWC = 19%),wet
2/1/21 17:00,17:00,1.2889448,11.31171667,20.23005,Feb (SWC = 19%),wet
2/1/21 18:00,18:00,1.331876,9.911758333,20.20375,Feb (SWC = 19%),wet
2/1/21 19:00,19:00,1.250866933,8.960401667,20.16641667,Feb (SWC = 19%),wet
2/1/21 20:00,20:00,1.2509016,8.560371667,20.14493333,Feb (SWC = 19%),wet
2/1/21 21:00,21:00,1.205353067,8.182705,20.14175,Feb (SWC = 19%),wet
2/1/21 22:00,22:00,1.184785333,7.564225,20.12108333,Feb (SWC = 19%),wet
2/1/21 23:00,23:00,1.2191504,7.4249315,20.08486667,Feb (SWC = 19%),wet
2/2/21 0:00,0:00,1.2853932,6.876028667,20.04753333,Feb (SWC = 19%),wet
2/2/21 1:00,1:00,1.171878933,7.619384167,20.01338333,Feb (SWC = 19%),wet
2/2/21 2:00,2:00,1.148218933,7.592554167,20.00938333,Feb (SWC = 19%),wet
2/2/21 3:00,3:00,1.1615552,6.999792167,19.97123333,Feb (SWC = 19%),wet
2/2/21 4:00,4:00,1.194027467,7.162410833,19.94353333,Feb (SWC = 19%),wet
2/2/21 5:00,5:00,1.122437333,6.969131833,19.93086667,Feb (SWC = 19%),wet
2/2/21 6:00,6:00,1.2163216,6.936050333,19.90538333,Feb (SWC = 19%),wet
2/2/21 7:00,7:00,1.2014496,7.451740833,19.86338333,Feb (SWC = 19%),wet
2/2/21 8:00,8:00,1.252589867,9.096276667,19.87205,Feb (SWC = 19%),wet
2/2/21 9:00,9:00,1.371396,12.08652167,19.84093333,Feb (SWC = 19%),wet
2/2/21 10:00,10:00,1.476855467,15.20198667,19.82508333,Feb (SWC = 19%),wet
2/2/21 11:00,11:00,1.7241744,16.73033667,19.84078333,Feb (SWC = 19%),wet
2/2/21 12:00,12:00,1.7204096,17.242635,19.80441667,Feb (SWC = 19%),wet
2/2/21 13:00,13:00,1.797750933,18.365855,19.81211667,Feb (SWC = 19%),wet
2/2/21 14:00,14:00,1.771074933,17.28223,19.79241667,Feb (SWC = 19%),wet
2/2/21 15:00,15:00,1.659680533,15.693785,19.80811667,Feb (SWC = 19%),wet
2/2/21 16:00,16:00,1.579631733,15.89512667,19.79945,Feb (SWC = 19%),wet
2/2/21 17:00,17:00,1.396276267,12.16211667,19.77618333,Feb (SWC = 19%),wet
2/2/21 18:00,18:00,1.339027733,8.296017333,19.73018333,Feb (SWC = 19%),wet
2/2/21 19:00,19:00,1.2275328,6.3370045,19.69603333,Feb (SWC = 19%),wet
2/2/21 20:00,20:00,1.310219733,5.498618167,19.67551667,Feb (SWC = 19%),wet
2/2/21 21:00,21:00,1.298817867,4.923587167,19.63721667,Feb (SWC = 19%),wet
2/2/21 22:00,22:00,1.0798736,4.867650333,19.5813,Feb (SWC = 19%),wet
2/2/21 23:00,23:00,1.202007733,4.265685667,19.55336667,Feb (SWC = 19%),wet
2/3/21 0:00,0:00,1.231377333,3.736387333,19.5247,Feb (SWC = 19%),wet
2/3/21 1:00,1:00,1.181363733,3.555615167,19.47085,Feb (SWC = 19%),wet
2/3/21 2:00,2:00,1.143476533,3.3240545,19.46425,Feb (SWC = 19%),wet
2/3/21 3:00,3:00,1.1076312,2.966932833,19.42388333,Feb (SWC = 19%),wet
2/3/21 4:00,4:00,1.059860533,2.7763455,19.38366667,Feb (SWC = 19%),wet
2/3/21 5:00,5:00,1.056248267,2.1050945,19.32803333,Feb (SWC = 19%),wet
2/3/21 6:00,6:00,1.010152,2.022464667,19.32803333,Feb (SWC = 19%),wet
2/3/21 7:00,7:00,1.0069904,2.6838025,19.29166667,Feb (SWC = 19%),wet
2/3/21 8:00,8:00,1.104663733,4.980028833,19.26521667,Feb (SWC = 19%),wet
2/3/21 9:00,9:00,1.169285867,9.097707333,19.229,Feb (SWC = 19%),wet
2/3/21 10:00,10:00,1.2392848,13.663815,19.20833333,Feb (SWC = 19%),wet
2/3/21 11:00,11:00,1.369631467,16.29227667,19.20833333,Feb (SWC = 19%),wet
2/3/21 12:00,12:00,1.899379733,18.25269833,19.20336667,Feb (SWC = 19%),wet
2/3/21 13:00,13:00,2.199364267,17.246735,19.18433333,Feb (SWC = 19%),wet
2/3/21 14:00,14:00,2.1484736,15.959635,19.21188333,Feb (SWC = 19%),wet
2/3/21 15:00,15:00,1.8811208,14.96956333,19.17085,Feb (SWC = 19%),wet
2/3/21 16:00,16:00,1.682830933,13.30647833,19.16506667,Feb (SWC = 19%),wet
2/3/21 17:00,17:00,1.4290536,9.735411667,19.12706667,Feb (SWC = 19%),wet
2/3/21 18:00,18:00,1.219913067,7.781253667,19.12046667,Feb (SWC = 19%),wet
2/3/21 19:00,19:00,1.234861333,6.435638667,19.06965,Feb (SWC = 19%),wet
2/3/21 20:00,20:00,1.0790936,5.227106,19.04513333,Feb (SWC = 19%),wet
2/3/21 21:00,21:00,1.101616533,3.310325333,18.97283333,Feb (SWC = 19%),wet
2/3/21 22:00,22:00,1.006737333,2.061342167,18.93646667,Feb (SWC = 19%),wet
2/3/21 23:00,23:00,0.952054133,1.447051167,18.9289,Feb (SWC = 19%),wet
2/4/21 0:00,0:00,0.9144304,0.286522333,18.87298333,Feb (SWC = 19%),wet
2/4/21 1:00,1:00,0.9122464,-0.490133333,18.81431667,Feb (SWC = 19%),wet
2/4/21 2:00,2:00,0.8784568,-1.093123667,18.79905,Feb (SWC = 19%),wet
2/4/21 3:00,3:00,0.843336,-1.607405667,18.75868333,Feb (SWC = 19%),wet
2/4/21 4:00,4:00,0.830498933,-1.363886167,18.7226,Feb (SWC = 19%),wet
2/4/21 5:00,5:00,0.818674133,-1.475405333,18.68541667,Feb (SWC = 19%),wet
2/4/21 6:00,6:00,0.7704424,-1.669087,18.62675,Feb (SWC = 19%),wet
2/4/21 7:00,7:00,0.7800104,-0.944612,18.58571667,Feb (SWC = 19%),wet
2/4/21 8:00,8:00,0.7702552,1.7767435,18.57771667,Feb (SWC = 19%),wet
2/4/21 9:00,9:00,0.8809424,6.9734395,18.53668333,Feb (SWC = 19%),wet
2/4/21 10:00,10:00,1.0470408,11.850625,18.5415,Feb (SWC = 19%),wet
2/4/21 11:00,11:00,1.214772,15.07578,18.5492,Feb (SWC = 19%),wet
2/4/21 12:00,12:00,1.402103733,17.01284,18.58016667,Feb (SWC = 19%),wet
2/4/21 13:00,13:00,1.6411564,17.95499167,18.56691667,Feb (SWC = 19%),wet
2/4/21 14:00,14:00,1.4940536,16.90600833,18.57905,Feb (SWC = 19%),wet
2/4/21 15:00,15:00,1.434302133,16.50561667,18.58083333,Feb (SWC = 19%),wet
2/4/21 16:00,16:00,1.332382133,14.80553333,18.60935,Feb (SWC = 19%),wet
2/4/21 17:00,17:00,1.499127067,10.08356833,18.57905,Feb (SWC = 19%),wet
2/4/21 18:00,18:00,1.090287467,5.4993515,18.56335,Feb (SWC = 19%),wet
2/4/21 19:00,19:00,1.0290488,3.405332,18.55593333,Feb (SWC = 19%),wet
2/4/21 20:00,20:00,0.9553232,1.923286667,18.52178333,Feb (SWC = 19%),wet
2/4/21 21:00,21:00,0.961961867,0.996380167,18.46956667,Feb (SWC = 19%),wet
2/4/21 22:00,22:00,0.914277867,0.470969667,18.41971667,Feb (SWC = 19%),wet
2/4/21 23:00,23:00,0.892212533,0.197103,18.42578333,Feb (SWC = 19%),wet
2/5/21 0:00,0:00,0.9112688,-0.186355333,18.35926667,Feb (SWC = 19%),wet
2/5/21 1:00,1:00,0.8864128,-0.1587,18.3466,Feb (SWC = 19%),wet
2/5/21 2:00,2:00,1.191900667,-0.168012,18.28408333,Feb (SWC = 19%),wet
2/5/21 3:00,3:00,0.885452533,-0.785510333,18.27511667,Feb (SWC = 19%),wet
2/5/21 4:00,4:00,0.939061067,1.2681975,18.22623333,Feb (SWC = 19%),wet
2/5/21 5:00,5:00,0.956065067,1.694991,18.20075,Feb (SWC = 19%),wet
2/5/21 6:00,6:00,0.902643733,1.267407833,18.17445,Feb (SWC = 19%),wet
2/5/21 7:00,7:00,1.22213,4.6804525,18.1626,Feb (SWC = 19%),wet
2/5/21 8:00,8:00,0.989074667,6.675523167,18.1389,Feb (SWC = 19%),wet
2/5/21 9:00,9:00,1.042603467,11.45821667,18.13311667,Feb (SWC = 19%),wet
2/5/21 10:00,10:00,1.161853333,15.56399667,18.11038333,Feb (SWC = 19%),wet
2/5/21 11:00,11:00,1.675446933,18.27406,18.12511667,Feb (SWC = 19%),wet
2/5/21 12:00,12:00,1.392494133,20.18178667,18.1269,Feb (SWC = 19%),wet
2/5/21 13:00,13:00,1.494830133,20.62557833,18.16186667,Feb (SWC = 19%),wet
2/5/21 14:00,14:00,1.664589333,19.555095,18.18416667,Feb (SWC = 19%),wet
2/5/21 15:00,15:00,1.5296736,18.17584,18.19986667,Feb (SWC = 19%),wet
2/5/21 16:00,16:00,1.3821912,15.87685667,18.1715,Feb (SWC = 19%),wet
2/5/21 17:00,17:00,1.292442667,11.33825817,18.16186667,Feb (SWC = 19%),wet
2/5/21 18:00,18:00,1.119525333,6.275274,18.12756667,Feb (SWC = 19%),wet
2/5/21 19:00,19:00,1.082737067,4.230663,18.12978333,Feb (SWC = 19%),wet
2/5/21 20:00,20:00,1.002171733,3.108610333,18.08956667,Feb (SWC = 19%),wet
2/5/21 21:00,21:00,1.037011733,2.623077833,18.06008333,Feb (SWC = 19%),wet
2/5/21 22:00,22:00,1.0431512,2.670208833,18.0426,Feb (SWC = 19%),wet
2/5/21 23:00,23:00,1.0385544,2.134765,18.0086,Feb (SWC = 19%),wet
3/5/21 0:00,0:00,1.505193733,5.87142,16.9519,Mar (SWC = 16 %),wet
3/5/21 1:00,1:00,1.466864533,6.0458795,16.91168333,Mar (SWC = 16 %),wet
3/5/21 2:00,2:00,1.489247067,5.986408167,16.84901667,Mar (SWC = 16 %),wet
3/5/21 3:00,3:00,1.5058992,5.813806667,16.85065,Mar (SWC = 16 %),wet
3/5/21 4:00,4:00,1.4160588,5.788901667,16.81071667,Mar (SWC = 16 %),wet
3/5/21 5:00,5:00,1.4051908,5.679042667,16.80656667,Mar (SWC = 16 %),wet
3/5/21 6:00,6:00,1.371512133,5.697434833,16.78123333,Mar (SWC = 16 %),wet
3/5/21 7:00,7:00,1.445244667,6.5716065,16.7596,Mar (SWC = 16 %),wet
3/5/21 8:00,8:00,1.567104933,9.2530095,16.71716667,Mar (SWC = 16 %),wet
3/5/21 9:00,9:00,1.773770267,12.52084833,16.72308333,Mar (SWC = 16 %),wet
3/5/21 10:00,10:00,1.961537067,15.50032667,16.69856667,Mar (SWC = 16 %),wet
3/5/21 11:00,11:00,2.154150267,18.5935,16.72293333,Mar (SWC = 16 %),wet
3/5/21 12:00,12:00,2.267000667,19.90276333,16.71493333,Mar (SWC = 16 %),wet
3/5/21 13:00,13:00,2.346933333,21.6778,16.73145,Mar (SWC = 16 %),wet
3/5/21 14:00,14:00,2.303884267,21.43801,16.7773,Mar (SWC = 16 %),wet
3/5/21 15:00,15:00,2.3499164,20.97442333,16.82151667,Mar (SWC = 16 %),wet
3/5/21 16:00,16:00,2.105951467,19.589725,16.8324,Mar (SWC = 16 %),wet
3/5/21 17:00,17:00,2.0279168,14.94266667,16.8101,Mar (SWC = 16 %),wet
3/5/21 18:00,18:00,1.873010533,9.457462,16.79246667,Mar (SWC = 16 %),wet
3/5/21 19:00,19:00,1.7445532,6.6366605,16.75225,Mar (SWC = 16 %),wet
3/5/21 20:00,20:00,1.685921467,5.259887667,16.7652,Mar (SWC = 16 %),wet
3/5/21 21:00,21:00,1.601489067,5.2143065,16.72401667,Mar (SWC = 16 %),wet
3/5/21 22:00,22:00,1.5650804,4.931645333,16.69068333,Mar (SWC = 16 %),wet
3/5/21 23:00,23:00,1.5853032,4.036756667,16.64386667,Mar (SWC = 16 %),wet
3/6/21 0:00,0:00,1.515371867,3.0314415,16.59868333,Mar (SWC = 16 %),wet
3/6/21 1:00,1:00,1.4629368,2.655322333,16.5812,Mar (SWC = 16 %),wet
3/6/21 2:00,2:00,1.453328933,1.981519667,16.55475,Mar (SWC = 16 %),wet
3/6/21 3:00,3:00,1.427120933,1.3276755,16.49608333,Mar (SWC = 16 %),wet
3/6/21 4:00,4:00,1.431327733,0.761155667,16.47156667,Mar (SWC = 16 %),wet
3/6/21 5:00,5:00,1.3562068,0.4659255,16.4392,Mar (SWC = 16 %),wet
3/6/21 6:00,6:00,1.322545467,0.0099285,16.40765,Mar (SWC = 16 %),wet
3/6/21 7:00,7:00,1.3715988,0.9197555,16.38741667,Mar (SWC = 16 %),wet
3/6/21 8:00,8:00,1.3398788,5.893802333,16.36853333,Mar (SWC = 16 %),wet
3/6/21 9:00,9:00,1.543672,11.79942333,16.34386667,Mar (SWC = 16 %),wet
3/6/21 10:00,10:00,1.813304133,16.34453667,16.34565,Mar (SWC = 16 %),wet
3/6/21 11:00,11:00,2.002622267,19.32498,16.37498333,Mar (SWC = 16 %),wet
3/6/21 12:00,12:00,2.024087867,20.82487167,16.3718,Mar (SWC = 16 %),wet
3/6/21 13:00,13:00,2.096445867,22.050575,16.40358333,Mar (SWC = 16 %),wet
3/6/21 14:00,14:00,2.147489067,21.422875,16.4321,Mar (SWC = 16 %),wet
3/6/21 15:00,15:00,2.0533812,20.44486,16.4741,Mar (SWC = 16 %),wet
3/6/21 16:00,16:00,2.050871333,18.50365333,16.46653333,Mar (SWC = 16 %),wet
3/6/21 17:00,17:00,1.784614,13.97275833,16.4792,Mar (SWC = 16 %),wet
3/6/21 18:00,18:00,1.633692667,8.8395155,16.4686,Mar (SWC = 16 %),wet
3/6/21 19:00,19:00,1.5760888,5.2548115,16.46296667,Mar (SWC = 16 %),wet
3/6/21 20:00,20:00,1.5305992,3.864712,16.37593333,Mar (SWC = 16 %),wet
3/6/21 21:00,21:00,1.5188628,2.9170695,16.33008333,Mar (SWC = 16 %),wet
3/6/21 22:00,22:00,1.502111867,2.339805833,16.32208333,Mar (SWC = 16 %),wet
3/6/21 23:00,23:00,1.416584,2.018427667,16.30266667,Mar (SWC = 16 %),wet
3/7/21 0:00,0:00,1.449851867,1.5093785,16.2623,Mar (SWC = 16 %),wet
3/7/21 1:00,1:00,1.316392133,1.010809667,16.21726667,Mar (SWC = 16 %),wet
3/7/21 2:00,2:00,1.298516267,1.237695167,16.19,Mar (SWC = 16 %),wet
3/7/21 3:00,3:00,1.276123333,1.3788565,16.17858333,Mar (SWC = 16 %),wet
3/7/21 4:00,4:00,1.3179868,0.927610833,16.10778333,Mar (SWC = 16 %),wet
3/7/21 5:00,5:00,1.284635733,0.541727333,16.09415,Mar (SWC = 16 %),wet
3/7/21 6:00,6:00,1.3233636,1.197505333,16.03548333,Mar (SWC = 16 %),wet
3/7/21 7:00,7:00,1.4548872,3.670537333,16.00215,Mar (SWC = 16 %),wet
3/7/21 8:00,8:00,1.5093416,8.682049667,16.00103333,Mar (SWC = 16 %),wet
3/7/21 9:00,9:00,1.654950267,13.24982333,16.01066667,Mar (SWC = 16 %),wet
3/7/21 10:00,10:00,1.678534,15.911325,15.99015,Mar (SWC = 16 %),wet
3/7/21 11:00,11:00,1.863056,19.19838167,15.99578333,Mar (SWC = 16 %),wet
3/7/21 12:00,12:00,1.9411288,20.86479833,16.01793333,Mar (SWC = 16 %),wet
3/7/21 13:00,13:00,2.005262133,23.51386,16.05208333,Mar (SWC = 16 %),wet
3/7/21 14:00,14:00,2.082541067,23.32260667,16.0712,Mar (SWC = 16 %),wet
3/7/21 15:00,15:00,1.967667867,21.98382333,16.1172,Mar (SWC = 16 %),wet
3/7/21 16:00,16:00,1.8984472,17.31901667,16.13126667,Mar (SWC = 16 %),wet
3/7/21 17:00,17:00,1.773869067,12.95793667,16.13911667,Mar (SWC = 16 %),wet
3/7/21 18:00,18:00,1.7500912,9.95329,16.13911667,Mar (SWC = 16 %),wet
3/7/21 19:00,19:00,1.699108667,8.618158,16.11845,Mar (SWC = 16 %),wet
3/7/21 20:00,20:00,1.671619733,7.813502333,16.12851667,Mar (SWC = 16 %),wet
3/7/21 21:00,21:00,1.629556933,5.838282333,16.09533333,Mar (SWC = 16 %),wet
3/7/21 22:00,22:00,1.5633592,4.853121167,16.03748333,Mar (SWC = 16 %),wet
3/7/21 23:00,23:00,1.621529867,5.845419333,16.02303333,Mar (SWC = 16 %),wet
3/8/21 0:00,0:00,1.484078267,5.545860333,15.9977,Mar (SWC = 16 %),wet
3/8/21 1:00,1:00,1.478249067,5.292691667,15.9714,Mar (SWC = 16 %),wet
3/8/21 2:00,2:00,1.478256,5.002872333,15.94866667,Mar (SWC = 16 %),wet
3/8/21 3:00,3:00,1.473626267,4.730649833,15.92621667,Mar (SWC = 16 %),wet
3/8/21 4:00,4:00,1.3871624,4.553992167,15.90333333,Mar (SWC = 16 %),wet
3/8/21 5:00,5:00,1.4124604,4.534764667,15.88021667,Mar (SWC = 16 %),wet
3/8/21 6:00,6:00,1.350992933,4.419466,15.83503333,Mar (SWC = 16 %),wet
3/8/21 7:00,7:00,1.3682552,4.845912,15.84288333,Mar (SWC = 16 %),wet
3/8/21 8:00,8:00,1.3998244,6.700358333,15.82555,Mar (SWC = 16 %),wet
3/8/21 9:00,9:00,1.518126133,10.99260667,15.80955,Mar (SWC = 16 %),wet
3/8/21 10:00,10:00,1.579876133,12.84984667,15.78985,Mar (SWC = 16 %),wet
3/8/21 11:00,11:00,1.733988533,15.979755,15.82,Mar (SWC = 16 %),wet
3/8/21 12:00,12:00,1.883717333,17.976735,15.8423,Mar (SWC = 16 %),wet
3/8/21 13:00,13:00,1.905829467,18.246025,15.89696667,Mar (SWC = 16 %),wet
3/8/21 14:00,14:00,2.019834267,17.77663333,15.91941667,Mar (SWC = 16 %),wet
3/8/21 15:00,15:00,2.020217333,15.89911167,15.9172,Mar (SWC = 16 %),wet
3/8/21 16:00,16:00,1.785049067,13.561355,15.93993333,Mar (SWC = 16 %),wet
3/8/21 17:00,17:00,1.721824,9.854645,15.90756667,Mar (SWC = 16 %),wet
3/8/21 18:00,18:00,1.546660267,8.119948833,15.93236667,Mar (SWC = 16 %),wet
3/8/21 19:00,19:00,1.603577733,6.888450167,15.88815,Mar (SWC = 16 %),wet
3/8/21 20:00,20:00,1.558233733,6.511435333,15.86585,Mar (SWC = 16 %),wet
3/8/21 21:00,21:00,1.549268933,6.227120667,15.85221667,Mar (SWC = 16 %),wet
3/8/21 22:00,22:00,1.557273467,5.444455333,15.79851667,Mar (SWC = 16 %),wet
3/8/21 23:00,23:00,1.597280533,5.2044885,15.7674,Mar (SWC = 16 %),wet
3/9/21 0:00,0:00,1.594838267,5.217184833,15.74755,Mar (SWC = 16 %),wet
3/9/21 1:00,1:00,1.4794624,5.007668333,15.7017,Mar (SWC = 16 %),wet
3/9/21 2:00,2:00,1.524796,3.995780333,15.68406667,Mar (SWC = 16 %),wet
3/9/21 3:00,3:00,1.5051556,3.189054333,15.65791667,Mar (SWC = 16 %),wet
3/9/21 4:00,4:00,1.401814267,2.6445965,15.62361667,Mar (SWC = 16 %),wet
3/9/21 5:00,5:00,1.3443664,1.749220167,15.60488333,Mar (SWC = 16 %),wet
3/9/21 6:00,6:00,1.407477067,1.017313,15.57665,Mar (SWC = 16 %),wet
3/9/21 7:00,7:00,1.4525368,1.144427667,15.5491,Mar (SWC = 16 %),wet
3/9/21 8:00,8:00,1.554408267,4.5285805,15.52858333,Mar (SWC = 16 %),wet
3/9/21 9:00,9:00,1.5068508,8.454454667,15.51398333,Mar (SWC = 16 %),wet
3/9/21 10:00,10:00,1.466594133,10.8138645,15.5017,Mar (SWC = 16 %),wet
3/9/21 11:00,11:00,1.737084267,14.26507833,15.50088333,Mar (SWC = 16 %),wet
3/9/21 12:00,12:00,1.6816644,12.25128167,15.52481667,Mar (SWC = 16 %),wet
3/9/21 13:00,13:00,1.7968236,10.5853485,15.53748333,Mar (SWC = 16 %),wet
3/9/21 14:00,14:00,1.610105467,10.329875,15.5463,Mar (SWC = 16 %),wet
3/9/21 15:00,15:00,1.5712944,9.621876667,15.56681667,Mar (SWC = 16 %),wet
3/9/21 16:00,16:00,1.5539472,10.493825,15.54148333,Mar (SWC = 16 %),wet
3/9/21 17:00,17:00,1.474125467,6.9683985,15.5357,Mar (SWC = 16 %),wet
3/9/21 18:00,18:00,1.381043733,3.053457333,15.4897,Mar (SWC = 16 %),wet
3/9/21 19:00,19:00,1.254292,0.9016785,15.48021667,Mar (SWC = 16 %),wet
3/9/21 20:00,20:00,1.305466933,0.279023,15.43088333,Mar (SWC = 16 %),wet
3/9/21 21:00,21:00,1.268765333,1.0295725,15.42843333,Mar (SWC = 16 %),wet
3/9/21 22:00,22:00,1.304764933,1.688486333,15.38243333,Mar (SWC = 16 %),wet
3/9/21 23:00,23:00,1.318934933,0.862829833,15.3531,Mar (SWC = 16 %),wet
4/17/21 0:00,0:00,2.116963333,3.824980833,12.27713333,Apr (SWC = 11.7%),wet
4/17/21 1:00,1:00,1.959538533,3.306906167,12.26653333,Apr (SWC = 11.7%),wet
4/17/21 2:00,2:00,2.007427067,3.7424055,12.23623333,Apr (SWC = 11.7%),wet
4/17/21 3:00,3:00,1.988800667,3.530683167,12.15801667,Apr (SWC = 11.7%),wet
4/17/21 4:00,4:00,2.0815444,3.580901,12.14823333,Apr (SWC = 11.7%),wet
